freq,ang,val
0.0,-180.0,-19.71
0.25,-180.0,-9.57
0.5,-180.0,-8.01
0.75,-180.0,-7.54
1.0,-180.0,-7.15
1.25,-180.0,-7.06
1.5,-180.0,-6.87
1.75,-180.0,-6.78
2.0,-180.0,-6.63
2.25,-180.0,-6.53
2.5,-180.0,-6.42
2.75,-180.0,-6.34
3.0,-180.0,-6.28
3.25,-180.0,-6.25
3.5,-180.0,-6.22
3.75,-180.0,-6.21
4.0,-180.0,-6.21
0.0,-171.0,-15.55
0.25,-171.0,-9.64
0.5,-171.0,-8.2
0.75,-171.0,-7.64
1.0,-171.0,-7.18
1.25,-171.0,-7.03
1.5,-171.0,-6.82
1.75,-171.0,-6.72
2.0,-171.0,-6.58
2.25,-171.0,-6.49
2.5,-171.0,-6.39
2.75,-171.0,-6.32
3.0,-171.0,-6.26
3.25,-171.0,-6.22
3.5,-171.0,-6.19
3.75,-171.0,-6.18
4.0,-171.0,-6.17
0.0,-162.0,-8.56
0.25,-162.0,-8.31
0.5,-162.0,-8.66
0.75,-162.0,-8.08
1.0,-162.0,-7.34
1.25,-162.0,-7.0
1.5,-162.0,-6.69
1.75,-162.0,-6.56
2.0,-162.0,-6.42
2.25,-162.0,-6.36
2.5,-162.0,-6.3
2.75,-162.0,-6.25
3.0,-162.0,-6.2
3.25,-162.0,-6.15
3.5,-162.0,-6.1
3.75,-162.0,-6.07
4.0,-162.0,-6.06
0.0,-153.0,-5.91
0.25,-153.0,-6.52
0.5,-153.0,-8.91
0.75,-153.0,-9.12
1.0,-153.0,-7.89
1.25,-153.0,-7.21
1.5,-153.0,-6.7
1.75,-153.0,-6.43
2.0,-153.0,-6.23
2.25,-153.0,-6.15
2.5,-153.0,-6.09
2.75,-153.0,-6.06
3.0,-153.0,-6.03
3.25,-153.0,-6.0
3.5,-153.0,-5.97
3.75,-153.0,-5.94
4.0,-153.0,-5.93
0.0,-144.0,-6.66
0.25,-144.0,-7.54
0.5,-144.0,-11.1
0.75,-144.0,-11.31
1.0,-144.0,-9.43
1.25,-144.0,-8.15
1.5,-144.0,-7.29
1.75,-144.0,-6.68
2.0,-144.0,-6.25
2.25,-144.0,-5.98
2.5,-144.0,-5.81
2.75,-144.0,-5.74
3.0,-144.0,-5.72
3.25,-144.0,-5.73
3.5,-144.0,-5.76
3.75,-144.0,-5.79
4.0,-144.0,-5.8
0.0,-135.0,-9.63
0.25,-135.0,-11.14
0.5,-135.0,-19.0
0.75,-135.0,-12.64
1.0,-135.0,-11.19
1.25,-135.0,-9.59
1.5,-135.0,-8.5
1.75,-135.0,-7.55
2.0,-135.0,-6.84
2.25,-135.0,-6.3
2.5,-135.0,-5.92
2.75,-135.0,-5.67
3.0,-135.0,-5.53
3.25,-135.0,-5.44
3.5,-135.0,-5.41
3.75,-135.0,-5.39
4.0,-135.0,-5.39
0.0,-126.0,-9.31
0.25,-126.0,-10.1
0.5,-126.0,-13.82
0.75,-126.0,-13.37
1.0,-126.0,-10.86
1.25,-126.0,-9.44
1.5,-126.0,-8.71
1.75,-126.0,-8.15
2.0,-126.0,-7.68
2.25,-126.0,-7.2
2.5,-126.0,-6.73
2.75,-126.0,-6.27
3.0,-126.0,-5.87
3.25,-126.0,-5.54
3.5,-126.0,-5.3
3.75,-126.0,-5.15
4.0,-126.0,-5.1
0.0,-117.0,-3.99
0.25,-117.0,-4.44
0.5,-117.0,-6.4
0.75,-117.0,-9.54
1.0,-117.0,-10.47
1.25,-117.0,-10.44
1.5,-117.0,-9.34
1.75,-117.0,-8.24
2.0,-117.0,-7.45
2.25,-117.0,-6.94
2.5,-117.0,-6.65
2.75,-117.0,-6.55
3.0,-117.0,-6.58
3.25,-117.0,-6.72
3.5,-117.0,-6.89
3.75,-117.0,-7.04
4.0,-117.0,-7.09
0.0,-108.0,-2.96
